Unnamed: 0,week,year,countyx,count,incidence,index,BinX,BinY,Unnamed: 0,X,Y,county
8616,9,2015,LK Neuburg-Schrobenhausen,1.0,37.0096225018505,8616,9,3,173.0,11.21302825,48.6566017,LK Neuburg-Schrobenhausen
8617,9,2015,LK Oberhavel,2.0,26.3373034361182,8617,12,11,304.0,13.20335395,52.91120096,LK Oberhavel
8618,9,2015,LK Pinneberg,1.0,9.174265166844199,8618,7,13,223.0,9.752625682,53.89462551,LK Pinneberg
8619,9,2015,LK Potsdam-Mittelmark,2.0,24.025007671276,8619,12,10,16.0,12.68267091,52.32625503,LK Potsdam-Mittelmark
8620,9,2015,LK Rhein-Sieg-Kreis,2.0,11.11258592961412,8620,2,7,357.0,7.200650126,50.74223782,LK Rhein-Sieg-Kreis
8621,9,2015,LK Tübingen,1.0,19.1850612323204,8621,5,2,202.0,8.986157546,48.49149713,LK Tübingen
8622,9,2015,SK Berlin Charlottenburg-Wilmersdorf,1.0,17.2423702511639,8622,13,10,401.0,13.27758737,52.50819325,SK Berlin Charlottenburg-Wilmersdorf
8623,9,2015,SK Berlin Friedrichshain-Kreuzberg,8.0,108.40536502174385,8623,13,10,399.0,13.43358439,52.50618579,SK Berlin Friedrichshain-Kreuzberg
8624,9,2015,SK Berlin Lichtenberg,4.0,51.5864188429645,8624,13,10,407.0,13.51181546,52.53558041,SK Berlin Lichtenberg
8625,9,2015,SK Berlin Marzahn-Hellersdorf,4.0,54.2973050423283,8625,13,10,406.0,13.58748769,52.51996384,SK Berlin Marzahn-Hellersdorf
8626,9,2015,SK Berlin Mitte,11.0,125.8849306250253,8626,13,10,398.0,13.36955687,52.53552488,SK Berlin Mitte
8627,9,2015,SK Berlin Neukölln,10.0,106.8391681793365,8627,13,10,404.0,13.45221228,52.44930938,SK Berlin Neukölln
8628,9,2015,SK Berlin Pankow,14.0,146.86916216555446,8628,13,11,400.0,13.43977683,52.6042512,SK Berlin Pankow
8629,9,2015,SK Berlin Reinickendorf,17.0,298.44770703822496,8629,13,11,408.0,13.31213383,52.60406511,SK Berlin Reinickendorf
8630,9,2015,SK Berlin Spandau,4.0,69.8288844506278,8630,12,10,409.0,13.17966838,52.52837136,SK Berlin Spandau
8631,9,2015,SK Berlin Steglitz-Zehlendorf,1.0,15.229328302014501,8631,12,10,402.0,13.22065101,52.43234055,SK Berlin Steglitz-Zehlendorf
8632,9,2015,SK Berlin Tempelhof-Schöneberg,6.0,78.68203191766196,8632,13,10,403.0,13.37825113,52.44223969,SK Berlin Tempelhof-Schöneberg
8633,9,2015,SK Berlin Treptow-Köpenick,7.0,136.8817674272264,8633,13,10,405.0,13.60346202,52.432367000000006,SK Berlin Treptow-Köpenick
8634,9,2015,SK Bonn,2.0,25.9250051259936,8634,2,7,356.0,7.107119302999999,50.70274972,SK Bonn
8635,9,2015,SK Dresden,1.0,4.92778063710728,8635,13,8,361.0,13.78121489,51.07334504,SK Dresden
8636,9,2015,SK Erfurt,1.0,21.816066320841603,8636,9,7,118.0,11.01324258,50.98855127,SK Erfurt
8637,9,2015,SK Hamburg,7.0,17.099411868599997,8637,7,12,122.0,10.23793642,53.49789652,SK Hamburg
8638,9,2015,SK Jena,1.0,41.90041667636579,8638,10,7,127.0,11.57970371,50.91925142,SK Jena
8639,9,2015,SK Krefeld,1.0,17.078122924533695,8639,1,8,18.0,6.576357018,51.35105242,SK Krefeld
8640,9,2015,SK Leipzig,9.0,77.15622757671375,8640,11,8,247.0,12.37970108,51.33833756,SK Leipzig
8641,9,2015,SK München,2.0,5.463890884277591,8641,10,2,83.0,11.55480833,48.15608074,SK München
8642,9,2015,StädteRegion Aachen,1.0,4.56423012848308,8642,1,7,309.0,6.417590692999999,50.61051921,StädteRegion Aachen
8643,10,2015,LK Barnim,5.0,125.17630181992172,8643,13,11,92.0,13.72397933,52.82678413,LK Barnim
8644,10,2015,LK Burgenlandkreis,3.0,76.2364628677413,8644,10,8,33.0,11.87293244,51.15330828,LK Burgenlandkreis
8645,10,2015,LK Dahme-Spreewald,1.0,21.130232667339694,8645,13,10,137.0,13.79828137,52.06891858,LK Dahme-Spreewald
8646,10,2015,LK Ebersberg,1.0,27.1685810453866,8646,10,2,209.0,11.91814199,48.07381557,LK Ebersberg
8647,10,2015,LK Freudenstadt,1.0,35.9259924555416,8647,4,2,27.0,8.488691214,48.47057301,LK Freudenstadt
8648,10,2015,LK Gießen,4.0,73.30778200126598,8648,5,6,114.0,8.784492059,50.56147012,LK Gießen
8649,10,2015,LK Göppingen,1.0,18.3374083129584,8649,7,3,219.0,9.729747831000001,48.66954431,LK Göppingen
8650,10,2015,LK Herzogtum Lauenburg,1.0,,8650,8,13,388.0,10.58870681,53.62530023,LK Herzogtum Lauenburg
8651,10,2015,LK Hochsauerlandkreis,1.0,13.4624733555215,8651,4,8,19.0,8.427181649,51.32331517,LK Hochsauerlandkreis
8652,10,2015,LK Kyffhäuserkreis,1.0,50.8560773012375,8652,9,8,50.0,11.00734143,51.31965749,LK Kyffhäuserkreis
8653,10,2015,LK Ludwigsburg,1.0,7.47750517194108,8653,6,3,94.0,9.400481392,49.03920992,LK Ludwigsburg
8654,10,2015,LK Main-Kinzig-Kreis,2.0,17.920160233437933,8654,6,6,29.0,9.277347392000001,50.2587854,LK Main-Kinzig-Kreis
8655,10,2015,LK Märkisch-Oderland,1.0,11.811876185289,8655,14,11,186.0,14.06722572,52.61170978,LK Märkisch-Oderland
8656,10,2015,LK Oberhavel,2.0,31.042593214868408,8656,12,11,304.0,13.20335395,52.91120096,LK Oberhavel
8657,10,2015,LK Ortenaukreis,3.0,29.837600866255368,8657,4,3,318.0,8.222920962,48.60422656,LK Ortenaukreis
8658,10,2015,LK Osterholz,1.0,30.1159463936154,8658,5,12,277.0,8.764084716000001,53.24818551,LK Osterholz
8659,10,2015,LK Ostprignitz-Ruppin,2.0,105.63659284274,8659,11,11,303.0,12.54043119,53.01491239999999,LK Ostprignitz-Ruppin
8660,10,2015,LK Potsdam-Mittelmark,1.0,17.656579528176998,8660,12,10,16.0,12.68267091,52.32625503,LK Potsdam-Mittelmark
8661,10,2015,LK Rhein-Neckar-Kreis,1.0,6.21107296285433,8661,5,4,167.0,8.900597803,49.50474932,LK Rhein-Neckar-Kreis
8662,10,2015,LK Rhein-Sieg-Kreis,2.0,11.1125859296141,8662,2,7,357.0,7.200650126,50.74223782,LK Rhein-Sieg-Kreis
8663,10,2015,LK Roth,1.0,37.807977483249005,8663,0.0,0.0,,0.0,0.0,
8664,10,2015,LK Stormarn,1.0,10.2947736865585,228,8,13,228.0,10.5808881,53.89921455,LK Stormarn
8665,10,2015,LK Teltow-Fläming,1.0,24.945604723034506,11,13,9,11.0,13.28281731,52.05605855,LK Teltow-Fläming
8666,10,2015,LK Traunstein,1.0,19.5270123671078,341,11,1,341.0,12.56806566,47.91076967,LK Traunstein
8667,10,2015,SK Berlin Charlottenburg-Wilmersdorf,2.0,30.027985681175092,401,13,10,401.0,13.27758737,52.50819325,SK Berlin Charlottenburg-Wilmersdorf
8668,10,2015,SK Berlin Friedrichshain-Kreuzberg,4.0,49.36081993252723,399,13,10,399.0,13.43358439,52.50618579,SK Berlin Friedrichshain-Kreuzberg
8669,10,2015,SK Berlin Lichtenberg,6.0,81.2387180433413,407,13,10,407.0,13.51181546,52.53558041,SK Berlin Lichtenberg
8670,10,2015,SK Berlin Marzahn-Hellersdorf,5.0,58.142985611306436,406,13,10,406.0,13.58748769,52.51996384,SK Berlin Marzahn-Hellersdorf
8671,10,2015,SK Berlin Mitte,5.0,54.67879696828845,398,13,10,398.0,13.36955687,52.53552488,SK Berlin Mitte
8672,10,2015,SK Berlin Neukölln,10.0,99.78129870790029,404,13,10,404.0,13.45221228,52.44930938,SK Berlin Neukölln
8673,10,2015,SK Berlin Pankow,10.0,124.62141393746231,400,13,11,400.0,13.43977683,52.6042512,SK Berlin Pankow
8674,10,2015,SK Berlin Reinickendorf,18.0,293.70448585955467,408,13,11,408.0,13.31213383,52.60406511,SK Berlin Reinickendorf
8675,10,2015,SK Berlin Spandau,3.0,48.570185158911,409,12,10,409.0,13.17966838,52.52837136,SK Berlin Spandau
8676,10,2015,SK Berlin Steglitz-Zehlendorf,2.0,33.4732495288168,402,12,10,402.0,13.22065101,52.43234055,SK Berlin Steglitz-Zehlendorf
8677,10,2015,SK Berlin Tempelhof-Schöneberg,7.0,76.14233282791584,403,13,10,403.0,13.37825113,52.44223969,SK Berlin Tempelhof-Schöneberg
8678,10,2015,SK Berlin Treptow-Köpenick,5.0,84.93118375285621,405,13,10,405.0,13.60346202,52.432367000000006,SK Berlin Treptow-Köpenick
8679,10,2015,SK Dresden,1.0,7.7378419158896605,361,13,8,361.0,13.78121489,51.07334504,SK Dresden
8680,10,2015,SK Erfurt,1.0,25.4632904229735,118,9,7,118.0,11.01324258,50.98855127,SK Erfurt
8681,10,2015,SK Hamburg,9.0,22.93578086659813,122,7,12,122.0,10.23793642,53.49789652,SK Hamburg
8682,10,2015,SK Heidelberg,1.0,15.766515424907599,207,5,4,207.0,8.685847398,49.40535296,SK Heidelberg
8683,10,2015,SK Karlsruhe,4.0,56.7605511154035,189,4,3,189.0,8.418971817000001,49.01040226,SK Karlsruhe
8684,10,2015,SK Leipzig,9.0,74.28622629168926,247,11,8,247.0,12.37970108,51.33833756,SK Leipzig
8685,10,2015,SK Mülheim a.d.Ruhr,1.0,15.7897506973807,37,2,8,37.0,6.87709037,51.4169586,SK Mülheim a.d.Ruhr
8686,10,2015,SK München,1.0,3.62852748307191,83,10,2,83.0,11.55480833,48.15608074,SK München
8687,10,2015,SK Stuttgart,1.0,4.95426934160513,60,6,3,60.0,9.174547296,48.78448056,SK Stuttgart
8688,11,2015,LK Böblingen,1.0,9.46571308371897,350,5,3,350.0,8.942495704,48.67913217,LK Böblingen
8689,11,2015,LK Darmstadt-Dieburg,1.0,13.9433281174958,366,5,5,366.0,8.757112401,49.85856737,LK Darmstadt-Dieburg
8690,11,2015,LK Enzkreis,1.0,17.9586950014966,349,5,3,349.0,8.728694255,48.90092033,LK Enzkreis
8691,11,2015,LK Gießen,2.0,36.653891000633,114,5,6,114.0,8.784492059,50.56147012,LK Gießen
8692,11,2015,LK Mecklenburgische Seenplatte,1.0,20.93485770112,393,12,13,393.0,13.024983099999998,53.63764106,LK Mecklenburgische Seenplatte
8693,11,2015,LK Mühldorf a.Inn,1.0,41.2125652532283,276,11,2,276.0,12.36220135,48.23981229,LK Mühldorf a.Inn
8694,11,2015,LK Pinneberg,1.0,14.572184937218196,223,7,13,223.0,9.752625682,53.89462551,LK Pinneberg
8695,11,2015,LK Potsdam-Mittelmark,1.0,21.9130053686863,16,12,10,16.0,12.68267091,52.32625503,LK Potsdam-Mittelmark
8696,11,2015,LK Rhein-Sieg-Kreis,1.0,5.90863284083784,357,2,7,357.0,7.200650126,50.74223782,LK Rhein-Sieg-Kreis
8697,11,2015,LK Saalfeld-Rudolstadt,1.0,28.597302321147694,384,9,7,384.0,11.30474493,50.61991768,LK Saalfeld-Rudolstadt
8698,11,2015,LK Segeberg,1.0,13.9852533273249,135,7,13,135.0,10.16041112,53.90466788,LK Segeberg
8699,11,2015,LK Tübingen,1.0,19.359418357030695,202,5,2,202.0,8.986157546,48.49149713,LK Tübingen
8700,11,2015,SK Berlin Charlottenburg-Wilmersdorf,1.0,8.96392022111003,401,13,10,401.0,13.27758737,52.50819325,SK Berlin Charlottenburg-Wilmersdorf
8701,11,2015,SK Berlin Friedrichshain-Kreuzberg,5.0,60.286993185022105,399,13,10,399.0,13.43358439,52.50618579,SK Berlin Friedrichshain-Kreuzberg
8702,11,2015,SK Berlin Lichtenberg,4.0,58.97764457279711,407,13,10,407.0,13.51181546,52.53558041,SK Berlin Lichtenberg
8703,11,2015,SK Berlin Marzahn-Hellersdorf,5.0,63.05401205550088,406,13,10,406.0,13.58748769,52.51996384,SK Berlin Marzahn-Hellersdorf
8704,11,2015,SK Berlin Mitte,13.0,126.34576516454511,398,13,10,398.0,13.36955687,52.53552488,SK Berlin Mitte
8705,11,2015,SK Berlin Neukölln,6.0,61.3911538754799,404,13,10,404.0,13.45221228,52.44930938,SK Berlin Neukölln
8706,11,2015,SK Berlin Pankow,9.0,95.43360013758414,400,13,11,400.0,13.43977683,52.6042512,SK Berlin Pankow
8707,11,2015,SK Berlin Reinickendorf,14.0,242.29770946200898,408,13,11,408.0,13.31213383,52.60406511,SK Berlin Reinickendorf
8708,11,2015,SK Berlin Spandau,1.0,14.574544747900903,409,12,10,409.0,13.17966838,52.52837136,SK Berlin Spandau
8709,11,2015,SK Berlin Steglitz-Zehlendorf,2.0,31.895280674680706,402,12,10,402.0,13.22065101,52.43234055,SK Berlin Steglitz-Zehlendorf
8710,11,2015,SK Berlin Tempelhof-Schöneberg,5.0,60.82578428359624,403,13,10,403.0,13.37825113,52.44223969,SK Berlin Tempelhof-Schöneberg
8711,11,2015,SK Berlin Treptow-Köpenick,2.0,25.8423559273666,405,13,10,405.0,13.60346202,52.432367000000006,SK Berlin Treptow-Köpenick
8712,11,2015,SK Bonn,2.0,26.8253807541574,356,2,7,356.0,7.107119302999999,50.70274972,SK Bonn
8713,11,2015,SK Dresden,2.0,16.692798484350302,361,13,8,361.0,13.78121489,51.07334504,SK Dresden
8714,11,2015,SK Erfurt,3.0,77.2450637316225,118,9,7,118.0,11.01324258,50.98855127,SK Erfurt
8715,11,2015,SK Freiburg i.Breisgau,2.0,31.1615388067405,39,3,1,39.0,7.812223322999999,47.98973442,SK Freiburg i.Breisgau
8716,11,2015,SK Fürth,1.0,29.0420949031123,300,9,4,300.0,10.96638261,49.49040584,SK Fürth
8717,11,2015,SK Hamburg,10.0,22.846224253930057,122,7,12,122.0,10.23793642,53.49789652,SK Hamburg
8718,11,2015,SK Karlsruhe,1.0,16.4878951369869,189,4,3,189.0,8.418971817000001,49.01040226,SK Karlsruhe
8719,11,2015,SK Leipzig,9.0,71.37775847363663,247,11,8,247.0,12.37970108,51.33833756,SK Leipzig
8720,11,2015,SK München,1.0,1.9837661800929096,83,10,2,83.0,11.55480833,48.15608074,SK München
8721,11,2015,SK Neumünster,1.0,41.599260457591896,221,7,14,221.0,9.991196322999999,54.0816578,SK Neumünster
8722,11,2015,SK Potsdam,1.0,16.9325707405178,82,12,10,82.0,13.04693602,52.42478736,SK Potsdam
8723,11,2015,SK Stuttgart,2.0,11.25034899937726,60,6,3,60.0,9.174547296,48.78448056,SK Stuttgart
8724,11,2015,SK Suhl,1.0,156.20932048945602,203,8,7,203.0,10.70055396,50.61159874,SK Suhl
8725,12,2015,LK Böblingen,2.0,22.670025188916803,350,5,3,350.0,8.942495704,48.67913217,LK Böblingen
8726,12,2015,LK Ebersberg,3.0,85.8530704088229,209,10,2,209.0,11.91814199,48.07381557,LK Ebersberg
8727,12,2015,LK Erding,1.0,25.9901526199518,95,10,2,95.0,12.01997519,48.29135526,LK Erding
8728,12,2015,LK Göppingen,1.0,10.215490088136999,219,7,3,219.0,9.729747831000001,48.66954431,LK Göppingen
8729,12,2015,LK Havelland,1.0,29.5294966861343,214,11,11,214.0,12.59843369,52.61017739,LK Havelland
8730,12,2015,LK Kyffhäuserkreis,1.0,42.607584149978706,50,9,8,50.0,11.00734143,51.31965749,LK Kyffhäuserkreis
8731,12,2015,LK Ludwigsburg,1.0,4.77904865071526,94,6,3,94.0,9.400481392,49.03920992,LK Ludwigsburg
8732,12,2015,LK Mecklenburgische Seenplatte,1.0,20.8521581983735,393,12,13,393.0,13.024983099999998,53.63764106,LK Mecklenburgische Seenplatte
8733,12,2015,LK Meißen,1.0,19.7206244864421,144,13,8,144.0,13.51249924,51.27181681,LK Meißen
8734,12,2015,LK Neuwied,1.0,20.485273364592306,336,3,7,336.0,7.561404467999999,50.63868118,LK Neuwied
8735,12,2015,LK Oberallgäu,1.0,31.382941627728602,97,7,1,97.0,10.24905409,47.57647057,LK Oberallgäu
8736,12,2015,LK Oberhavel,3.0,65.52095563371921,304,12,11,304.0,13.20335395,52.91120096,LK Oberhavel
8737,12,2015,LK Ortenaukreis,2.0,21.0954930469256,318,4,3,318.0,8.222920962,48.60422656,LK Ortenaukreis
8738,12,2015,LK Rhein-Neckar-Kreis,1.0,7.11577765566752,167,5,4,167.0,8.900597803,49.50474932,LK Rhein-Neckar-Kreis
8739,12,2015,LK Rosenheim,1.0,10.689153478428699,165,11,1,165.0,12.2596389,47.96651024,LK Rosenheim
8740,12,2015,LK Sigmaringen,1.0,28.260118692498498,176,6,1,176.0,9.262390337000001,48.04993413,LK Sigmaringen
8741,12,2015,LK Teltow-Fläming,1.0,20.3355363497712,11,13,9,11.0,13.28281731,52.05605855,LK Teltow-Fläming
8742,12,2015,Region Hannover,1.0,2.75720088965682,344,7,10,344.0,9.740668383,52.42059177,Region Hannover
8743,12,2015,SK Berlin Charlottenburg-Wilmersdorf,4.0,61.91974507114726,401,13,10,401.0,13.27758737,52.50819325,SK Berlin Charlottenburg-Wilmersdorf
8744,12,2015,SK Berlin Friedrichshain-Kreuzberg,7.0,76.04654356691292,399,13,10,399.0,13.43358439,52.50618579,SK Berlin Friedrichshain-Kreuzberg
8745,12,2015,SK Berlin Marzahn-Hellersdorf,3.0,40.1345974323498,406,13,10,406.0,13.58748769,52.51996384,SK Berlin Marzahn-Hellersdorf
8746,12,2015,SK Berlin Mitte,13.0,121.07727080678019,398,13,10,398.0,13.36955687,52.53552488,SK Berlin Mitte
8747,12,2015,SK Berlin Neukölln,10.0,98.12753428039309,404,13,10,404.0,13.45221228,52.44930938,SK Berlin Neukölln
8748,12,2015,SK Berlin Pankow,16.0,177.6551610505485,400,13,11,400.0,13.43977683,52.6042512,SK Berlin Pankow
8749,12,2015,SK Berlin Reinickendorf,8.0,141.58384225607318,408,13,11,408.0,13.31213383,52.60406511,SK Berlin Reinickendorf
8750,12,2015,SK Berlin Spandau,6.0,107.98651088681689,409,12,10,409.0,13.17966838,52.52837136,SK Berlin Spandau
8751,12,2015,SK Berlin Steglitz-Zehlendorf,1.0,13.070946191271501,402,12,10,402.0,13.22065101,52.43234055,SK Berlin Steglitz-Zehlendorf
8752,12,2015,SK Berlin Tempelhof-Schöneberg,5.0,53.164392551676976,403,13,10,403.0,13.37825113,52.44223969,SK Berlin Tempelhof-Schöneberg
8753,12,2015,SK Berlin Treptow-Köpenick,3.0,55.561582744400205,405,13,10,405.0,13.60346202,52.432367000000006,SK Berlin Treptow-Köpenick
8754,12,2015,SK Bonn,2.0,25.899823329288502,356,2,7,356.0,7.107119302999999,50.70274972,SK Bonn
8755,12,2015,SK Dresden,21.0,203.7077038723357,361,13,8,361.0,13.78121489,51.07334504,SK Dresden
8756,12,2015,SK Düsseldorf,1.0,4.2039475067088,323,2,8,323.0,6.825464322,51.23556231,SK Düsseldorf
8757,12,2015,SK Erfurt,20.0,510.7709998455723,118,9,7,118.0,11.01324258,50.98855127,SK Erfurt
8758,12,2015,SK Hamburg,3.0,6.4635895251076505,122,7,12,122.0,10.23793642,53.49789652,SK Hamburg
8759,12,2015,SK Karlsruhe,1.0,7.569608861488769,189,4,3,189.0,8.418971817000001,49.01040226,SK Karlsruhe
8760,12,2015,SK Kempten,1.0,46.9838949648926,32,8,1,32.0,10.30300794,47.74331799,SK Kempten
8761,12,2015,SK Leipzig,4.0,30.02727173435104,247,11,8,247.0,12.37970108,51.33833756,SK Leipzig
8762,12,2015,SK München,2.0,3.94346387895028,83,10,2,83.0,11.55480833,48.15608074,SK München
8763,12,2015,SK Stuttgart,3.0,16.4001716819843,60,6,3,60.0,9.174547296,48.78448056,SK Stuttgart
8764,12,2015,SK Suhl,1.0,165.944500783627,203,8,7,203.0,10.70055396,50.61159874,SK Suhl
8765,13,2015,LK Barnim,2.0,60.48590342417421,92,13,11,92.0,13.72397933,52.82678413,LK Barnim
8766,13,2015,LK Breisgau-Hochschwarzwald,1.0,11.977562033789999,17,3,1,17.0,7.926843364,47.93201209,LK Breisgau-Hochschwarzwald
8767,13,2015,LK Böblingen,2.0,22.0778820148806,350,5,3,350.0,8.942495704,48.67913217,LK Böblingen
8768,13,2015,LK Dachau,1.0,30.2043829915763,9,9,2,9.0,11.34429534,48.34214662,LK Dachau
8769,13,2015,LK Enzkreis,1.0,20.740433475059604,349,5,3,349.0,8.728694255,48.90092033,LK Enzkreis
8770,13,2015,LK Freising,1.0,17.367308935480402,163,10,2,163.0,11.74891157,48.45388349,LK Freising
8771,13,2015,LK Fürth,1.0,35.895186056714394,347,8,4,347.0,10.85321432,49.45391379,LK Fürth
8772,13,2015,LK Kyffhäuserkreis,1.0,41.27777650377229,50,9,8,50.0,11.00734143,51.31965749,LK Kyffhäuserkreis
8773,13,2015,LK Lörrach,1.0,19.5138873831877,181,3,1,181.0,7.788603827,47.70943661,LK Lörrach
8774,13,2015,LK Meißen,2.0,38.8836706057439,144,13,8,144.0,13.51249924,51.27181681,LK Meißen
8775,13,2015,LK Mittelsachsen,1.0,16.8378514901499,250,12,7,250.0,13.15150546,50.94331082,LK Mittelsachsen
8776,13,2015,LK Märkisch-Oderland,1.0,12.6664227207476,186,14,11,186.0,14.06722572,52.61170978,LK Märkisch-Oderland
8777,13,2015,LK München,1.0,12.937261469241701,149,10,2,149.0,11.62689387,48.09397884,LK München
8778,13,2015,LK Nürnberger Land,1.0,29.794418512265395,224,9,4,224.0,11.39132264,49.51477278,LK Nürnberger Land
8779,13,2015,LK Ortenaukreis,1.0,8.26283148873271,318,4,3,318.0,8.222920962,48.60422656,LK Ortenaukreis
8780,13,2015,LK Ostalbkreis,1.0,10.5702658421859,200,7,3,200.0,10.03680132,48.87699725,LK Ostalbkreis
8781,13,2015,LK Ostholstein,1.0,23.7708490154907,133,8,13,133.0,10.84224256,53.99349327,LK Ostholstein
8782,13,2015,LK Pinneberg,1.0,15.294807412883301,223,7,13,223.0,9.752625682,53.89462551,LK Pinneberg
8783,13,2015,LK Recklinghausen,1.0,3.89416524241179,257,2,9,257.0,7.155475257000001,51.64986129,LK Recklinghausen
8784,13,2015,LK Rhein-Lahn-Kreis,1.0,31.3796590077054,70,3,6,70.0,7.849472445,50.26741752,LK Rhein-Lahn-Kreis
8785,13,2015,LK Rosenheim,1.0,13.1443468354985,165,11,1,165.0,12.2596389,47.96651024,LK Rosenheim
8786,13,2015,LK Saale-Orla-Kreis,1.0,60.653030966741895,378,10,7,378.0,11.71212513,50.58546309,LK Saale-Orla-Kreis
8787,13,2015,LK Segeberg,1.0,14.395969128644,135,7,13,135.0,10.16041112,53.90466788,LK Segeberg
8788,13,2015,LK Stormarn,3.0,52.61676569653971,228,8,13,228.0,10.5808881,53.89921455,LK Stormarn
8789,13,2015,LK Sächsische Schweiz-Osterzgebirge,1.0,18.697219307995105,145,14,7,145.0,13.898877,50.93512659,LK Sächsische Schweiz-Osterzgebirge
8790,13,2015,LK Vogtlandkreis,1.0,9.977384594918188,379,11,6,379.0,12.21786306,50.45888056,LK Vogtlandkreis
8791,13,2015,SK Berlin Charlottenburg-Wilmersdorf,2.0,28.488201780726694,401,13,10,401.0,13.27758737,52.50819325,SK Berlin Charlottenburg-Wilmersdorf
8792,13,2015,SK Berlin Friedrichshain-Kreuzberg,12.0,147.37635333834186,399,13,10,399.0,13.43358439,52.50618579,SK Berlin Friedrichshain-Kreuzberg
8793,13,2015,SK Berlin Lichtenberg,1.0,10.027799288026301,407,13,10,407.0,13.51181546,52.53558041,SK Berlin Lichtenberg
8794,13,2015,SK Berlin Marzahn-Hellersdorf,4.0,72.5896192324075,406,13,10,406.0,13.58748769,52.51996384,SK Berlin Marzahn-Hellersdorf
8795,13,2015,SK Berlin Mitte,8.0,84.48235141036481,398,13,10,398.0,13.36955687,52.53552488,SK Berlin Mitte
8796,13,2015,SK Berlin Neukölln,13.0,141.60502444168844,404,13,10,404.0,13.45221228,52.44930938,SK Berlin Neukölln
8797,13,2015,SK Berlin Pankow,6.0,64.91488196740114,400,13,11,400.0,13.43977683,52.6042512,SK Berlin Pankow
8798,13,2015,SK Berlin Reinickendorf,6.0,107.82966648217301,408,13,11,408.0,13.31213383,52.60406511,SK Berlin Reinickendorf
8799,13,2015,SK Berlin Spandau,3.0,48.1812060443924,409,12,10,409.0,13.17966838,52.52837136,SK Berlin Spandau
8800,13,2015,SK Berlin Steglitz-Zehlendorf,1.0,12.9309415880633,402,12,10,402.0,13.22065101,52.43234055,SK Berlin Steglitz-Zehlendorf
8801,13,2015,SK Berlin Tempelhof-Schöneberg,4.0,41.68585787734057,403,13,10,403.0,13.37825113,52.44223969,SK Berlin Tempelhof-Schöneberg
8802,13,2015,SK Brandenburg a.d.Havel,1.0,59.8444045481748,218,12,10,218.0,12.71794558,52.52644531,SK Brandenburg a.d.Havel
8803,13,2015,SK Dresden,19.0,189.86646382673302,361,13,8,361.0,13.78121489,51.07334504,SK Dresden
8804,13,2015,SK Erfurt,13.0,335.50043390825545,118,9,7,118.0,11.01324258,50.98855127,SK Erfurt
8805,13,2015,SK Hamburg,5.0,7.328879306641201,122,7,12,122.0,10.23793642,53.49789652,SK Hamburg
8806,13,2015,SK Karlsruhe,1.0,9.302037146135,189,4,3,189.0,8.418971817000001,49.01040226,SK Karlsruhe
8807,13,2015,SK Leipzig,7.0,50.0144463942066,247,11,8,247.0,12.37970108,51.33833756,SK Leipzig
8808,13,2015,SK Mainz,1.0,18.626213290838002,115,4,5,115.0,8.238401173,49.96545159,SK Mainz
8809,13,2015,SK Pforzheim,1.0,23.7645723037112,210,5,3,210.0,8.713356024,48.87577763,SK Pforzheim
8810,13,2015,SK Stuttgart,5.0,28.71290814394194,60,6,3,60.0,9.174547296,48.78448056,SK Stuttgart
8811,13,2015,SK Suhl,2.0,320.95655727691,203,8,7,203.0,10.70055396,50.61159874,SK Suhl
8812,14,2015,LK Burgenlandkreis,1.0,28.9701125006035,33,10,8,33.0,11.87293244,51.15330828,LK Burgenlandkreis
8813,14,2015,LK Dahme-Spreewald,1.0,22.439413583325,137,13,10,137.0,13.79828137,52.06891858,LK Dahme-Spreewald
8814,14,2015,LK Enzkreis,1.0,17.1960831144017,349,5,3,349.0,8.728694255,48.90092033,LK Enzkreis
8815,14,2015,LK Gotha,4.0,149.2487252021833,160,8,7,160.0,10.69394067,50.90878869,LK Gotha
8816,14,2015,LK Kassel,1.0,20.8751319192364,93,6,8,93.0,9.456344822,51.37126747,LK Kassel
8817,14,2015,LK Lörrach,1.0,20.3686729809553,181,3,1,181.0,7.788603827,47.70943661,LK Lörrach
8818,14,2015,LK Meißen,1.0,19.1155855741048,144,13,8,144.0,13.51249924,51.27181681,LK Meißen
8819,14,2015,LK Mittelsachsen,4.0,60.75547623450841,250,12,7,250.0,13.15150546,50.94331082,LK Mittelsachsen
8820,14,2015,LK Rems-Murr-Kreis,1.0,7.90121722640938,112,6,3,112.0,9.504913495,48.90170195,LK Rems-Murr-Kreis
8821,14,2015,LK Rhein-Lahn-Kreis,1.0,19.8570293884035,70,3,6,70.0,7.849472445,50.26741752,LK Rhein-Lahn-Kreis
8822,14,2015,LK Rhein-Neckar-Kreis,1.0,6.68841640594229,167,5,4,167.0,8.900597803,49.50474932,LK Rhein-Neckar-Kreis
8823,14,2015,LK Sächsische Schweiz-Osterzgebirge,3.0,58.24272178551,145,14,7,145.0,13.898877,50.93512659,LK Sächsische Schweiz-Osterzgebirge
8824,14,2015,LK Tübingen,1.0,20.177336367406895,202,5,2,202.0,8.986157546,48.49149713,LK Tübingen
8825,14,2015,LK Vogtlandkreis,1.0,22.035599735572802,379,11,6,379.0,12.21786306,50.45888056,LK Vogtlandkreis
8826,14,2015,Region Hannover,1.0,4.12946326154185,344,7,10,344.0,9.740668383,52.42059177,Region Hannover
