,week,year,county,count,incidence
400,11,2001,StädteRegion Aachen,1.0,8.65705092750682
401,12,2001,LK Aichach-Friedberg,56.0,1642.6374967862914
402,12,2001,LK Ammerland,1.0,30.0185114153728
403,12,2001,LK Aurich,1.0,17.528483786152503
404,12,2001,LK Bad Kreuznach,1.0,23.171689344884896
405,12,2001,LK Bad Tölz-Wolfratshausen,1.0,30.539013589861003
406,12,2001,LK Bamberg,5.0,145.9942281035987
407,12,2001,LK Bayreuth,1.0,37.0385612576649
408,12,2001,LK Biberach,1.0,15.9371015724607
409,12,2001,LK Bodenseekreis,5.0,84.3992003894491
410,12,2001,LK Calw,3.0,64.33384602019501
411,12,2001,LK Cham,3.0,80.6256042147041
412,12,2001,LK Dachau,9.0,236.1622338299863
413,12,2001,LK Deggendorf,17.0,594.8374939757383
414,12,2001,LK Dithmarschen,1.0,29.9142458286246
415,12,2001,LK Donau-Ries,2.0,59.772057009280005
416,12,2001,LK Donnersbergkreis,1.0,44.5180916578043
417,12,2001,LK Ebersberg,1.0,29.3422446817181
418,12,2001,LK Enzkreis,1.0,23.930124037809602
419,12,2001,LK Freyung-Grafenau,1.0,63.346823860636995
420,12,2001,LK Gießen,1.0,15.5376009944065
421,12,2001,LK Goslar,2.0,70.50190855964519
422,12,2001,LK Groß-Gerau,2.0,29.322402022438503
423,12,2001,LK Göttingen,3.0,35.7553975259722
424,12,2001,LK Günzburg,1.0,33.9270568278202
425,12,2001,LK Heilbronn,1.0,13.316465809974
426,12,2001,LK Hochsauerlandkreis,24.0,331.73116080480213
427,12,2001,LK Hochtaunuskreis,1.0,18.4556705047626
428,12,2001,LK Kitzingen,3.0,118.21208384490919
429,12,2001,LK Konstanz,9.0,132.2683663336765
430,12,2001,LK Lüchow-Dannenberg,14.0,1155.4598031210912
431,12,2001,LK Main-Tauber-Kreis,2.0,60.2647811030202
432,12,2001,LK Mainz-Bingen,1.0,21.064703748347
433,12,2001,LK Marburg-Biedenkopf,2.0,28.942808190418106
434,12,2001,LK Mecklenburgische Seenplatte,1.0,15.7654106889484
